id;subject_rf;name_full;name_short;name_employee;inn;orn;legal_address;actual_address;phone;email;site;count_mkd;area_total;w_summ
8931075;"Новосибирская область";"Товарищество собственников жилья ""Строитель-4""";"ТСЖ ""Строитель-4""";"Леонид Георгиевич Жуков";5403231440;1095403009162;"г. Новосибирск, ул. Саввы Кожевникова, д. 17";"г. Новосибирск, ул. Саввы Кожевникова, д. 17";355-28-27;79139344053@yandex.ru;;1;7415,80;24,50
8916963;"Новосибирская область";"Товарищество собственников жилья ""Строитель-5""";"ТСЖ ""Строитель-5""";"Татьяна Сергеевна Овчарова";5403220858;1095403000879;"г. Новосибирск, ул. Саввы Кожевникова, д. 15";"г. Новосибирск, ул. Саввы Кожевникова, д. 15";8-913-457-00-44;ver_ung@mail.ru;http://дом15.чемской.рф/;1;13849,00;25,50
8930942;"Новосибирская область";"Товарищество собственников жилья ""Строитель-6""";"ТСЖ ""Строитель-6""";"Татьяна Михайловна Бровкина";5403225077;1095403005170;"г. Новосибирск, ул. Палласа, д. 3/1";"г. Новосибирск, ул. Палласа, д. 3/1";8(383)3041387;gal.nazarova2011@yandex.ru;;1;6428,90;32,50
8915477;"Новосибирская область";"Товарищество собственников жилья ""СУВЕРЕН""";"ТСЖ ""СУВЕРЕН""";"Наталья Николаевна Семенова";5406238772;1025402470983;"г. Новосибирск, пр-кт. Красный, д. 82/1";"г. Новосибирск, пр-кт. Красный, д. 82/1";201-52-17;valia_plotnikova@mail.ru;http://suveren.umi.ru/;1;4502,00;25,50
8915943;"Новосибирская область";"ТСЖ Сухарная 101";"ТСЖ Сухарная 101";"Алексей Юрьевич Афанасьев";5402571941;1145476007302;"г. Новосибирск, ул. Сухарная, д. 101";"г. Новосибирск, ул. Сухарная, д. 101";(383)299-04-33;suharnaya@tsg54.ru;"tsg54.ru\suharnaya";1;27054,40;23,50
8916013;"Новосибирская область";"Товарищество собственников жилья ""Сфера""";"ТСЖ ""Сфера""";"Игорь Владимирович Веселов";5402192830;1045401022171;"г. Новосибирск, ул. Кропоткина, д. 261/2";"г. Новосибирск, ул. Кропоткина, д. 261/2";203-23-12;tszh.sfera@mail.ru;;1;15706,80;33,50
8795535;"Новосибирская область";"Товарищество собственников жилья ""С. Шамшиных, 41""";"ТСЖ ""С. Шамшиных, 41""";"Владимир Николаевич Баранов";5406400182;1075400003623;"г. Новосибирск, ул. Семьи Шамшиных, д. 41";"г. Новосибирск, ул. Семьи Шамшиных, д. 41";"291-46-19 ";samsin41@ngs.ru;reformagkh.ru;1;8141,87;17,50
8915141;"Новосибирская область";"Товарищество собственников жилья ""Т-149""";"ТСЖ ""Т-149""";"Александр Васильевич Селезнев";5405359710;1075400006978;"г. Новосибирск, ул. Толстого, д. 149";"г. Новосибирск, ул. Толстого, д. 149";8(383)359-92-45;3599245@mail.ru;http://731.degkh.ru/tszh_t_149/;1;8232,80;29,50
8574665;"Новосибирская область";"Товарищество собственников жилья «Тайга»";"ТСЖ «Тайга»";"Нина Дмитриевна Кожемякина";5410007048;1065410039738;"г. Новосибирск, ул. Олеко Дундича, д. 29";"г. Новосибирск, ул. Олеко Дундича, д. 29";"+7 383 271-91-22";tsgtayga@yandex.ru;http://тсж.жкхнсо.рф/тсж-тайга/;1;7366,20;32,50
8096992;"Новосибирская область";"Товарищество собственников жилья ""Ташара""";"ТСЖ ""Ташара""";"Евгений Владимирович Волков";5432213502;1105461000226;"с. Ташара, ул. Октябрьская, д. 2";"с. Ташара, ул. Гагарина, д. 1г";89039313807;Tashara-TSG@mail.ru;ташара.vgkh.ru;9;788,10;21,00
8931010;"Новосибирская область";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ТВАРДОВСКОГО 20""";"ТСЖ ""ТВАРДОВСКОГО 20""";"ЕЛЕНА МИХАЙЛОВНА ПЕТРУКОВИЧ";5409002581;1155476145000;"г. Новосибирск, ул. Твардовского, д. 20";"г. Новосибирск, ул. Твардовского, д. 20";8*913957*2520;tszh_tvardovskogo_20@mail.ru;;1;3575,70;29,50
8584689;"Новосибирская область";"Товарищество собственников жилья ""Театральная""";"ТСЖ ""Театральная""";"Юрий Владимирович Голубев";5410146958;1035403903061;"г. Новосибирск, ул. Театральная, д. 42";"г. Новосибирск, ул. Театральная, д. 42";89529120049;tsg42@yandex.ru;"Интернет-сайт отсутствует";1;4051,00;27,00
7550866;"Новосибирская область";"Товарищество собственников жилья ""Телевизионный квартал""";"ТСЖ ""Телевизионный квартал""";"Герман Иванович Чежинов";5403320387;1105476028965;"г. Новосибирск, ул. Телевизионная, д. 13";"г. Новосибирск, ул. Телевизионная, д. 13";2091534;tkvartal@list.ru;http://tsgtvk.tmweb.ru/;6;21433,70;37,50
8434769;"Новосибирская область";"Товарищество собственников жилья ""Темп""";"ТСЖ ""Темп""";"Дмитрий Викторович Щербаков";5402502828;1085402018679;"г. Новосибирск, ул. Дуси Ковальчук, д. 87/1";"г. Новосибирск, ул. Дуси Ковальчук, д. 87/1";8-913-388-97-11;temp87-1@mail.ru;www.reformagkh.ru;1;5956,00;35,50
8912579;"Новосибирская область";"Товарищество собственников жилья ""Терем""";"ТСЖ ""Терем""";"Людмила Владимировна Речкина";5406296301;1045402531063;"г. Новосибирск, ул. Коммунистическая, д. 77, п. 12";"г. Новосибирск, ул. Коммунистическая, д. 77, п. 12";210-05-30;2231395@mail.ru;www.reformagkh.ru;1;12368,40;33,00
8932166;"Новосибирская область";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ТЕРЕМОК""";"ТСЖ ""ТЕРЕМОК""";"Сания Рашитовна Мельникова";5404201914;1025401500134;"г. Новосибирск, ул. Троллейная, д. 9";"г. Новосибирск, ул. Троллейная, д. 9";"(383) 353 14 29";teremok.tszh@yandex.ru;731.degkh.ru/tszh_teremok/;1;4028,70;27,00
8876965;"Новосибирская область";"Товарищество собственников жилья ""Теремок-А""";"ТСЖ""Теремок-А""";"Наталья Евгеньевна Выскребенцева";5403134197;1025401315279;"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 63";"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 63";89134756684;slwi@bk.ru;;1;9935,40;26,50
8877507;"Новосибирская область";"Товарищество собственников жилья ""Тёплый дом""";"ТСЖ ""Тёплый дом""";"Нина Николаевна Файзуханова";5402536129;1115476031109;"г. Новосибирск, ул. Дуси Ковальчук, д. 268/3";"г. Новосибирск, ул. Дуси Ковальчук, д. 268/3";+7(983)306-33-25;teplodom.inf@yandex.ru;http://731.degkh.ru/tszh_tyeplyy_dom/;1;4351,00;34,50
8598786;"Новосибирская область";"Товарищество собственников жилья ""Тимирязевский-2""";"ТСЖ ""Тимирязевский-2""";"Евгения Борисовна Рыбакова";5402482674;1075400004448;"г. Новосибирск, ул. Тимирязева, д. 91";"г. Новосибирск, ул. Тимирязева, д. 91";89232456280;tsj.tim.2@mail.ru;;2;9160,10;33,50
8453416;"Новосибирская область";"Товарищество собственников жилья ""Тимирязевское""";"ТСЖ ""Тимирязевское""";"Василий Афанасьевич Колесников";5402539345;1115476070599;"г. Новосибирск, ул. Вавилова, д. 3";"г. Новосибирск, ул. Вавилова, д. 3";246-07-53;tsj_timirayzevskoe@ngs.ru;dom.gosuslugi.ru;1;23700,00;32,50
